raw_text,aspectTerms
I appreciate the effort the instructor puts into making the lectures informative.,"[{'term': 'None', 'polarity': 'positive'}]"
I appreciate the effort the instructor puts into making the lectures informative.,"[{'term': 'None', 'polarity': 'positive'}]"
I appreciate the effort the instructor puts into making the lectures informative.,"[{'term': 'None', 'polarity': 'neutral'}]"
I appreciate the effort the instructor puts into making the lectures informative.,"[{'term': 'None', 'polarity': 'negative'}]"
"The course materials are useful, but the heavy workload makes it hard to stay motivated.","[{'term': 'None', 'polarity': 'neutral'}]"
"The course materials are useful, but the heavy workload makes it hard to stay motivated.","[{'term': 'None', 'polarity': 'positive'}]"
"The course materials are useful, but the heavy workload makes it hard to stay motivated.","[{'term': 'None', 'polarity': 'negative'}]"
"The course materials are useful, but the heavy workload makes it hard to stay motivated.","[{'term': 'None', 'polarity': 'negative'}]"
"The instructors always give us thoughtful comments on our assignments, which helps me improve.","[{'term': 'None', 'polarity': 'positive'}]"
"The instructors always give us thoughtful comments on our assignments, which helps me improve.","[{'term': 'None', 'polarity': 'positive'}]"
"The instructors always give us thoughtful comments on our assignments, which helps me improve.","[{'term': 'None', 'polarity': 'neutral'}]"
"The instructors always give us thoughtful comments on our assignments, which helps me improve.","[{'term': 'None', 'polarity': 'neutral'}]"
"I sometimes feel that the content could be more engaging, even though the teachers are nice.","[{'term': 'None', 'polarity': 'positive'}]"
"I sometimes feel that the content could be more engaging, even though the teachers are nice.","[{'term': 'None', 'polarity': 'negative'}]"
"I sometimes feel that the content could be more engaging, even though the teachers are nice.","[{'term': 'None', 'polarity': 'neutral'}]"
"I sometimes feel that the content could be more engaging, even though the teachers are nice.","[{'term': 'None', 'polarity': 'neutral'}]"
"While the teachers are good at reading our essays, the classes often run over time, which is frustrating.","[{'term': 'None', 'polarity': 'positive'}]"
"While the teachers are good at reading our essays, the classes often run over time, which is frustrating.","[{'term': 'None', 'polarity': 'neutral'}]"
"While the teachers are good at reading our essays, the classes often run over time, which is frustrating.","[{'term': 'None', 'polarity': 'neutral'}]"
"While the teachers are good at reading our essays, the classes often run over time, which is frustrating.","[{'term': 'None', 'polarity': 'negative'}]"
The instructors are always willing to help us understand the material better.,"[{'term': 'None', 'polarity': 'positive'}]"
The instructors are always willing to help us understand the material better.,"[{'term': 'None', 'polarity': 'positive'}]"
The instructors are always willing to help us understand the material better.,"[{'term': 'None', 'polarity': 'neutral'}]"
The instructors are always willing to help us understand the material better.,"[{'term': 'None', 'polarity': 'negative'}]"
"Sometimes, I feel overwhelmed with the pace at which we have to submit our assignments.","[{'term': 'None', 'polarity': 'neutral'}]"
"Sometimes, I feel overwhelmed with the pace at which we have to submit our assignments.","[{'term': 'None', 'polarity': 'neutral'}]"
"Sometimes, I feel overwhelmed with the pace at which we have to submit our assignments.","[{'term': 'None', 'polarity': 'negative'}]"
"Sometimes, I feel overwhelmed with the pace at which we have to submit our assignments.","[{'term': 'None', 'polarity': 'negative'}]"
The content is engaging and really motivates me to learn more.,"[{'term': 'None', 'polarity': 'neutral'}]"
The content is engaging and really motivates me to learn more.,"[{'term': 'None', 'polarity': 'positive'}]"
The content is engaging and really motivates me to learn more.,"[{'term': 'None', 'polarity': 'positive'}]"
The content is engaging and really motivates me to learn more.,"[{'term': 'None', 'polarity': 'neutral'}]"
I really appreciate how the instructor explains the difficult topics clearly.,"[{'term': 'None', 'polarity': 'positive'}]"
I really appreciate how the instructor explains the difficult topics clearly.,"[{'term': 'None', 'polarity': 'neutral'}]"
I really appreciate how the instructor explains the difficult topics clearly.,"[{'term': 'None', 'polarity': 'positive'}]"
I really appreciate how the instructor explains the difficult topics clearly.,"[{'term': 'None', 'polarity': 'neutral'}]"
The course content could be more engaging and a bit less dry.,"[{'term': 'None', 'polarity': 'neutral'}]"
The course content could be more engaging and a bit less dry.,"[{'term': 'None', 'polarity': 'negative'}]"
The course content could be more engaging and a bit less dry.,"[{'term': 'None', 'polarity': 'negative'}]"
The course content could be more engaging and a bit less dry.,"[{'term': 'None', 'polarity': 'neutral'}]"
"I often feel motivated to learn, but sometimes the classes seem rushed.","[{'term': 'None', 'polarity': 'neutral'}]"
"I often feel motivated to learn, but sometimes the classes seem rushed.","[{'term': 'None', 'polarity': 'positive'}]"
"I often feel motivated to learn, but sometimes the classes seem rushed.","[{'term': 'None', 'polarity': 'positive'}]"
"I often feel motivated to learn, but sometimes the classes seem rushed.","[{'term': 'None', 'polarity': 'negative'}]"
I appreciate how the instructors carefully evaluate our assignments before the Q&A session because it really helps me improve.,"[{'term': 'None', 'polarity': 'positive'}]"
I appreciate how the instructors carefully evaluate our assignments before the Q&A session because it really helps me improve.,"[{'term': 'None', 'polarity': 'positive'}]"
I appreciate how the instructors carefully evaluate our assignments before the Q&A session because it really helps me improve.,"[{'term': 'None', 'polarity': 'positive'}]"
I appreciate how the instructors carefully evaluate our assignments before the Q&A session because it really helps me improve.,"[{'term': 'None', 'polarity': 'neutral'}]"
"Although the teachers read our work, sometimes their feedback feels too vague and doesn't help me understand my mistakes.","[{'term': 'None', 'polarity': 'negative'}]"
"Although the teachers read our work, sometimes their feedback feels too vague and doesn't help me understand my mistakes.","[{'term': 'None', 'polarity': 'negative'}]"
"Although the teachers read our work, sometimes their feedback feels too vague and doesn't help me understand my mistakes.","[{'term': 'None', 'polarity': 'neutral'}]"
"Although the teachers read our work, sometimes their feedback feels too vague and doesn't help me understand my mistakes.","[{'term': 'None', 'polarity': 'neutral'}]"
"The course content is well-structured which makes the learning process smoother, even if the teachers don't always manage their time efficiently during lectures.","[{'term': 'None', 'polarity': 'neutral'}]"
"The course content is well-structured which makes the learning process smoother, even if the teachers don't always manage their time efficiently during lectures.","[{'term': 'None', 'polarity': 'positive'}]"
"The course content is well-structured which makes the learning process smoother, even if the teachers don't always manage their time efficiently during lectures.","[{'term': 'None', 'polarity': 'neutral'}]"
"The course content is well-structured which makes the learning process smoother, even if the teachers don't always manage their time efficiently during lectures.","[{'term': 'None', 'polarity': 'negative'}]"
The instructor is very knowledgeable and makes the content easier to understand.,"[{'term': 'None', 'polarity': 'positive'}]"
The instructor is very knowledgeable and makes the content easier to understand.,"[{'term': 'None', 'polarity': 'negative'}]"
The instructor is very knowledgeable and makes the content easier to understand.,"[{'term': 'None', 'polarity': 'neutral'}]"
The instructor is very knowledgeable and makes the content easier to understand.,"[{'term': 'None', 'polarity': 'negative'}]"
"I appreciate the effort the instructor puts into this class, but I wish the assignments were more relevant to the course objectives.","[{'term': 'None', 'polarity': 'positive'}]"
"I appreciate the effort the instructor puts into this class, but I wish the assignments were more relevant to the course objectives.","[{'term': 'None', 'polarity': 'negative'}]"
"I appreciate the effort the instructor puts into this class, but I wish the assignments were more relevant to the course objectives.","[{'term': 'None', 'polarity': 'neutral'}]"
"I appreciate the effort the instructor puts into this class, but I wish the assignments were more relevant to the course objectives.","[{'term': 'None', 'polarity': 'negative'}]"
"The course covers interesting topics, but I feel overwhelmed by the amount of work and struggle to manage my time effectively.","[{'term': 'None', 'polarity': 'neutral'}]"
"The course covers interesting topics, but I feel overwhelmed by the amount of work and struggle to manage my time effectively.","[{'term': 'None', 'polarity': 'positive'}]"
"The course covers interesting topics, but I feel overwhelmed by the amount of work and struggle to manage my time effectively.","[{'term': 'None', 'polarity': 'negative'}]"
"The course covers interesting topics, but I feel overwhelmed by the amount of work and struggle to manage my time effectively.","[{'term': 'None', 'polarity': 'negative'}]"
I appreciate the instructor's effort in making the class engaging and informative.,"[{'term': 'None', 'polarity': 'positive'}]"
I appreciate the instructor's effort in making the class engaging and informative.,"[{'term': 'None', 'polarity': 'positive'}]"
I appreciate the instructor's effort in making the class engaging and informative.,"[{'term': 'None', 'polarity': 'neutral'}]"
I appreciate the instructor's effort in making the class engaging and informative.,"[{'term': 'None', 'polarity': 'neutral'}]"
"The content was useful, but the instructor should have provided better guidance throughout the course.","[{'term': 'None', 'polarity': 'negative'}]"
"The content was useful, but the instructor should have provided better guidance throughout the course.","[{'term': 'None', 'polarity': 'positive'}]"
"The content was useful, but the instructor should have provided better guidance throughout the course.","[{'term': 'None', 'polarity': 'negative'}]"
"The content was useful, but the instructor should have provided better guidance throughout the course.","[{'term': 'None', 'polarity': 'neutral'}]"
"I felt overwhelmed with the assignments, and the organization was not addressed properly.","[{'term': 'None', 'polarity': 'neutral'}]"
"I felt overwhelmed with the assignments, and the organization was not addressed properly.","[{'term': 'None', 'polarity': 'negative'}]"
"I felt overwhelmed with the assignments, and the organization was not addressed properly.","[{'term': 'None', 'polarity': 'negative'}]"
"I felt overwhelmed with the assignments, and the organization was not addressed properly.","[{'term': 'None', 'polarity': 'negative'}]"
Your lessons are engaging and help me understand the topics well.,"[{'term': 'None', 'polarity': 'positive'}]"
Your lessons are engaging and help me understand the topics well.,"[{'term': 'None', 'polarity': 'positive'}]"
Your lessons are engaging and help me understand the topics well.,"[{'term': 'None', 'polarity': 'neutral'}]"
Your lessons are engaging and help me understand the topics well.,"[{'term': 'None', 'polarity': 'neutral'}]"
"I appreciate your enthusiasm, but sometimes the lectures feel rushed.","[{'term': 'None', 'polarity': 'positive'}]"
"I appreciate your enthusiasm, but sometimes the lectures feel rushed.","[{'term': 'None', 'polarity': 'neutral'}]"
"I appreciate your enthusiasm, but sometimes the lectures feel rushed.","[{'term': 'None', 'polarity': 'positive'}]"
"I appreciate your enthusiasm, but sometimes the lectures feel rushed.","[{'term': 'None', 'polarity': 'negative'}]"
"The course material is interesting, yet I wish there was more time for questions.","[{'term': 'None', 'polarity': 'neutral'}]"
"The course material is interesting, yet I wish there was more time for questions.","[{'term': 'None', 'polarity': 'positive'}]"
"The course material is interesting, yet I wish there was more time for questions.","[{'term': 'None', 'polarity': 'neutral'}]"
"The course material is interesting, yet I wish there was more time for questions.","[{'term': 'None', 'polarity': 'negative'}]"
The teacher's explanations are clear and helpful.,"[{'term': 'None', 'polarity': 'positive'}]"
The teacher's explanations are clear and helpful.,"[{'term': 'None', 'polarity': 'positive'}]"
The teacher's explanations are clear and helpful.,"[{'term': 'None', 'polarity': 'neutral'}]"
The teacher's explanations are clear and helpful.,"[{'term': 'None', 'polarity': 'neutral'}]"
"The course material is very engaging, but the pace is overwhelming.","[{'term': 'None', 'polarity': 'negative'}]"
"The course material is very engaging, but the pace is overwhelming.","[{'term': 'None', 'polarity': 'positive'}]"
"The course material is very engaging, but the pace is overwhelming.","[{'term': 'None', 'polarity': 'neutral'}]"
"The course material is very engaging, but the pace is overwhelming.","[{'term': 'None', 'polarity': 'negative'}]"
"I appreciate the teacher's enthusiasm, but I struggle to keep up.","[{'term': 'None', 'polarity': 'positive'}]"
"I appreciate the teacher's enthusiasm, but I struggle to keep up.","[{'term': 'None', 'polarity': 'neutral'}]"
"I appreciate the teacher's enthusiasm, but I struggle to keep up.","[{'term': 'None', 'polarity': 'positive'}]"
"I appreciate the teacher's enthusiasm, but I struggle to keep up.","[{'term': 'None', 'polarity': 'negative'}]"
The instructor is very knowledgeable and helpful.,"[{'term': 'None', 'polarity': 'positive'}]"
The instructor is very knowledgeable and helpful.,"[{'term': 'None', 'polarity': 'positive'}]"
The instructor is very knowledgeable and helpful.,"[{'term': 'None', 'polarity': 'neutral'}]"
The instructor is very knowledgeable and helpful.,"[{'term': 'None', 'polarity': 'neutral'}]"
"I found the course content a bit overwhelming at times, which made it hard to stay motivated.","[{'term': 'None', 'polarity': 'neutral'}]"
"I found the course content a bit overwhelming at times, which made it hard to stay motivated.","[{'term': 'None', 'polarity': 'negative'}]"
"I found the course content a bit overwhelming at times, which made it hard to stay motivated.","[{'term': 'None', 'polarity': 'negative'}]"
"I found the course content a bit overwhelming at times, which made it hard to stay motivated.","[{'term': 'None', 'polarity': 'negative'}]"
"While my teammate struggled, the course itself had excellent resources and kept me engaged.","[{'term': 'None', 'polarity': 'neutral'}]"
"While my teammate struggled, the course itself had excellent resources and kept me engaged.","[{'term': 'None', 'polarity': 'positive'}]"
"While my teammate struggled, the course itself had excellent resources and kept me engaged.","[{'term': 'None', 'polarity': 'positive'}]"
"While my teammate struggled, the course itself had excellent resources and kept me engaged.","[{'term': 'None', 'polarity': 'neutral'}]"
I found the instructor to be very engaging and helpful throughout the course.,"[{'term': 'None', 'polarity': 'positive'}]"
I found the instructor to be very engaging and helpful throughout the course.,"[{'term': 'None', 'polarity': 'neutral'}]"
I found the instructor to be very engaging and helpful throughout the course.,"[{'term': 'None', 'polarity': 'positive'}]"
I found the instructor to be very engaging and helpful throughout the course.,"[{'term': 'None', 'polarity': 'neutral'}]"
"The content quality of this course was often overwhelming for beginners, which made it hard to stay motivated.","[{'term': 'None', 'polarity': 'neutral'}]"
"The content quality of this course was often overwhelming for beginners, which made it hard to stay motivated.","[{'term': 'None', 'polarity': 'negative'}]"
"The content quality of this course was often overwhelming for beginners, which made it hard to stay motivated.","[{'term': 'None', 'polarity': 'negative'}]"
"The content quality of this course was often overwhelming for beginners, which made it hard to stay motivated.","[{'term': 'None', 'polarity': 'neutral'}]"
"Although the topics were challenging, the course helped improve my organization skills significantly.","[{'term': 'None', 'polarity': 'neutral'}]"
"Although the topics were challenging, the course helped improve my organization skills significantly.","[{'term': 'None', 'polarity': 'positive'}]"
"Although the topics were challenging, the course helped improve my organization skills significantly.","[{'term': 'None', 'polarity': 'neutral'}]"
"Although the topics were challenging, the course helped improve my organization skills significantly.","[{'term': 'None', 'polarity': 'positive'}]"
The instructor is always available for questions.,"[{'term': 'None', 'polarity': 'positive'}]"
The instructor is always available for questions.,"[{'term': 'None', 'polarity': 'neutral'}]"
The instructor is always available for questions.,"[{'term': 'None', 'polarity': 'neutral'}]"
The instructor is always available for questions.,"[{'term': 'None', 'polarity': 'negative'}]"
The course materials were well-organized and helpful.,"[{'term': 'None', 'polarity': 'neutral'}]"
The course materials were well-organized and helpful.,"[{'term': 'None', 'polarity': 'positive'}]"
The course materials were well-organized and helpful.,"[{'term': 'None', 'polarity': 'positive'}]"
The course materials were well-organized and helpful.,"[{'term': 'None', 'polarity': 'neutral'}]"
I feel overwhelmed by the number of assignments given.,"[{'term': 'None', 'polarity': 'neutral'}]"
I feel overwhelmed by the number of assignments given.,"[{'term': 'None', 'polarity': 'negative'}]"
I feel overwhelmed by the number of assignments given.,"[{'term': 'None', 'polarity': 'negative'}]"
I feel overwhelmed by the number of assignments given.,"[{'term': 'None', 'polarity': 'negative'}]"
I really appreciated how the instructor explained complex topics clearly.,"[{'term': 'None', 'polarity': 'positive'}]"
I really appreciated how the instructor explained complex topics clearly.,"[{'term': 'None', 'polarity': 'positive'}]"
I really appreciated how the instructor explained complex topics clearly.,"[{'term': 'None', 'polarity': 'neutral'}]"
I really appreciated how the instructor explained complex topics clearly.,"[{'term': 'None', 'polarity': 'neutral'}]"
"While I liked the real-time feedback, I felt the class content was sometimes confusing.","[{'term': 'None', 'polarity': 'positive'}]"
"While I liked the real-time feedback, I felt the class content was sometimes confusing.","[{'term': 'None', 'polarity': 'negative'}]"
"While I liked the real-time feedback, I felt the class content was sometimes confusing.","[{'term': 'None', 'polarity': 'neutral'}]"
"While I liked the real-time feedback, I felt the class content was sometimes confusing.","[{'term': 'None', 'polarity': 'neutral'}]"
"The instructor was always on time, but I wish there was more engaging content.","[{'term': 'None', 'polarity': 'positive'}]"
"The instructor was always on time, but I wish there was more engaging content.","[{'term': 'None', 'polarity': 'negative'}]"
"The instructor was always on time, but I wish there was more engaging content.","[{'term': 'None', 'polarity': 'negative'}]"
"The instructor was always on time, but I wish there was more engaging content.","[{'term': 'None', 'polarity': 'positive'}]"
I appreciate how the professor encourages us to submit our assignments on time despite technical issues.,"[{'term': 'None', 'polarity': 'positive'}]"
I appreciate how the professor encourages us to submit our assignments on time despite technical issues.,"[{'term': 'None', 'polarity': 'neutral'}]"
I appreciate how the professor encourages us to submit our assignments on time despite technical issues.,"[{'term': 'None', 'polarity': 'positive'}]"
I appreciate how the professor encourages us to submit our assignments on time despite technical issues.,"[{'term': 'None', 'polarity': 'positive'}]"
"The homework assignments were often confusing, which made it difficult to stay motivated.","[{'term': 'None', 'polarity': 'negative'}]"
"The homework assignments were often confusing, which made it difficult to stay motivated.","[{'term': 'None', 'polarity': 'negative'}]"
"The homework assignments were often confusing, which made it difficult to stay motivated.","[{'term': 'None', 'polarity': 'negative'}]"
"The homework assignments were often confusing, which made it difficult to stay motivated.","[{'term': 'None', 'polarity': 'neutral'}]"
"I feel that using software for homework submissions would help us manage our time better, especially when we are sick.","[{'term': 'None', 'polarity': 'neutral'}]"
"I feel that using software for homework submissions would help us manage our time better, especially when we are sick.","[{'term': 'None', 'polarity': 'neutral'}]"
"I feel that using software for homework submissions would help us manage our time better, especially when we are sick.","[{'term': 'None', 'polarity': 'neutral'}]"
"I feel that using software for homework submissions would help us manage our time better, especially when we are sick.","[{'term': 'None', 'polarity': 'positive'}]"
The instructor provides great guidance on using the library effectively.,"[{'term': 'None', 'polarity': 'positive'}]"
The instructor provides great guidance on using the library effectively.,"[{'term': 'None', 'polarity': 'neutral'}]"
The instructor provides great guidance on using the library effectively.,"[{'term': 'None', 'polarity': 'positive'}]"
The instructor provides great guidance on using the library effectively.,"[{'term': 'None', 'polarity': 'neutral'}]"
I believe the content quality is too focused on concepts that don't apply in the real world.,"[{'term': 'None', 'polarity': 'neutral'}]"
I believe the content quality is too focused on concepts that don't apply in the real world.,"[{'term': 'None', 'polarity': 'negative'}]"
I believe the content quality is too focused on concepts that don't apply in the real world.,"[{'term': 'None', 'polarity': 'negative'}]"
I believe the content quality is too focused on concepts that don't apply in the real world.,"[{'term': 'None', 'polarity': 'neutral'}]"
"I appreciate the organization of the course, but there should be more practical library assignments.","[{'term': 'None', 'polarity': 'neutral'}]"
"I appreciate the organization of the course, but there should be more practical library assignments.","[{'term': 'None', 'polarity': 'neutral'}]"
"I appreciate the organization of the course, but there should be more practical library assignments.","[{'term': 'None', 'polarity': 'positive'}]"
"I appreciate the organization of the course, but there should be more practical library assignments.","[{'term': 'None', 'polarity': 'positive'}]"
"The lecture slides content is informative, but sometimes overwhelming for students to follow; however, I found both instructors to be encouraging and supportive.","[{'term': 'None', 'polarity': 'negative'}]"
"The lecture slides content is informative, but sometimes overwhelming for students to follow; however, I found both instructors to be encouraging and supportive.","[{'term': 'None', 'polarity': 'positive'}]"
"The lecture slides content is informative, but sometimes overwhelming for students to follow; however, I found both instructors to be encouraging and supportive.","[{'term': 'None', 'polarity': 'positive'}]"
"The lecture slides content is informative, but sometimes overwhelming for students to follow; however, I found both instructors to be encouraging and supportive.","[{'term': 'None', 'polarity': 'neutral'}]"
"While I appreciate the effort put into the lecture slides, they often lack clarity, making it hard to stay motivated; nonetheless, I believe both instructors have good organization skills.","[{'term': 'None', 'polarity': 'negative'}]"
"While I appreciate the effort put into the lecture slides, they often lack clarity, making it hard to stay motivated; nonetheless, I believe both instructors have good organization skills.","[{'term': 'None', 'polarity': 'neutral'}]"
"While I appreciate the effort put into the lecture slides, they often lack clarity, making it hard to stay motivated; nonetheless, I believe both instructors have good organization skills.","[{'term': 'None', 'polarity': 'negative'}]"
"While I appreciate the effort put into the lecture slides, they often lack clarity, making it hard to stay motivated; nonetheless, I believe both instructors have good organization skills.","[{'term': 'None', 'polarity': 'positive'}]"
"The course content is well-organized and engaging, and both instructors are excellent at keeping us motivated throughout the lectures; I feel like we have enough time to cover everything.","[{'term': 'None', 'polarity': 'positive'}]"
"The course content is well-organized and engaging, and both instructors are excellent at keeping us motivated throughout the lectures; I feel like we have enough time to cover everything.","[{'term': 'None', 'polarity': 'positive'}]"
"The course content is well-organized and engaging, and both instructors are excellent at keeping us motivated throughout the lectures; I feel like we have enough time to cover everything.","[{'term': 'None', 'polarity': 'positive'}]"
"The course content is well-organized and engaging, and both instructors are excellent at keeping us motivated throughout the lectures; I feel like we have enough time to cover everything.","[{'term': 'None', 'polarity': 'positive'}]"
It helps us focus better when Ajarn remains quiet during the quiz,"[{'term': 'None', 'polarity': 'positive'}]"
It helps us focus better when Ajarn remains quiet during the quiz,"[{'term': 'None', 'polarity': 'positive'}]"
It helps us focus better when Ajarn remains quiet during the quiz,"[{'term': 'None', 'polarity': 'neutral'}]"
It helps us focus better when Ajarn remains quiet during the quiz,"[{'term': 'None', 'polarity': 'neutral'}]"
Some students find it distracting when Ajarn talks during the quiz,"[{'term': 'None', 'polarity': 'negative'}]"
Some students find it distracting when Ajarn talks during the quiz,"[{'term': 'None', 'polarity': 'neutral'}]"
Some students find it distracting when Ajarn talks during the quiz,"[{'term': 'None', 'polarity': 'negative'}]"
Some students find it distracting when Ajarn talks during the quiz,"[{'term': 'None', 'polarity': 'positive'}]"
"During my contact with [instructor], I could realize that [instructor] is a very efficient academic.","[{'term': 'None', 'polarity': 'positive'}]"
"During my contact with [instructor], I could realize that [instructor] is a very efficient academic.","[{'term': 'None', 'polarity': 'positive'}]"
"During my contact with [instructor], I could realize that [instructor] is a very efficient academic.","[{'term': 'None', 'polarity': 'neutral'}]"
"During my contact with [instructor], I could realize that [instructor] is a very efficient academic.","[{'term': 'None', 'polarity': 'negative'}]"
"While [instructor] has an extensive background, their teaching style was not very engaging for me.","[{'term': 'None', 'polarity': 'neutral'}]"
"While [instructor] has an extensive background, their teaching style was not very engaging for me.","[{'term': 'None', 'polarity': 'negative'}]"
"While [instructor] has an extensive background, their teaching style was not very engaging for me.","[{'term': 'None', 'polarity': 'negative'}]"
"While [instructor] has an extensive background, their teaching style was not very engaging for me.","[{'term': 'None', 'polarity': 'neutral'}]"
"[Instructor] is knowledgeable and always encourages us to ask questions, which keeps me motivated.","[{'term': 'None', 'polarity': 'positive'}]"
"[Instructor] is knowledgeable and always encourages us to ask questions, which keeps me motivated.","[{'term': 'None', 'polarity': 'positive'}]"
"[Instructor] is knowledgeable and always encourages us to ask questions, which keeps me motivated.","[{'term': 'None', 'polarity': 'positive'}]"
"[Instructor] is knowledgeable and always encourages us to ask questions, which keeps me motivated.","[{'term': 'None', 'polarity': 'neutral'}]"
The instructor is very approachable and helps students understand the material well.,"[{'term': 'None', 'polarity': 'positive'}]"
The instructor is very approachable and helps students understand the material well.,"[{'term': 'None', 'polarity': 'positive'}]"
The instructor is very approachable and helps students understand the material well.,"[{'term': 'None', 'polarity': 'neutral'}]"
The instructor is very approachable and helps students understand the material well.,"[{'term': 'None', 'polarity': 'neutral'}]"
"While the content is interesting, the lectures sometimes feel slow and could use better pacing.","[{'term': 'None', 'polarity': 'neutral'}]"
"While the content is interesting, the lectures sometimes feel slow and could use better pacing.","[{'term': 'None', 'polarity': 'positive'}]"
"While the content is interesting, the lectures sometimes feel slow and could use better pacing.","[{'term': 'None', 'polarity': 'neutral'}]"
"While the content is interesting, the lectures sometimes feel slow and could use better pacing.","[{'term': 'None', 'polarity': 'negative'}]"
"I often feel inspired by the way the instructor presents the information, but the slides are hard to follow.","[{'term': 'None', 'polarity': 'positive'}]"
"I often feel inspired by the way the instructor presents the information, but the slides are hard to follow.","[{'term': 'None', 'polarity': 'negative'}]"
"I often feel inspired by the way the instructor presents the information, but the slides are hard to follow.","[{'term': 'None', 'polarity': 'positive'}]"
"I often feel inspired by the way the instructor presents the information, but the slides are hard to follow.","[{'term': 'None', 'polarity': 'neutral'}]"
The instructor is very supportive and encourages us while giving us a lot of work.,"[{'term': 'None', 'polarity': 'positive'}]"
The instructor is very supportive and encourages us while giving us a lot of work.,"[{'term': 'None', 'polarity': 'neutral'}]"
The instructor is very supportive and encourages us while giving us a lot of work.,"[{'term': 'None', 'polarity': 'positive'}]"
The instructor is very supportive and encourages us while giving us a lot of work.,"[{'term': 'None', 'polarity': 'negative'}]"
"Although the content is interesting, the deadlines are too tight and stressful.","[{'term': 'None', 'polarity': 'neutral'}]"
"Although the content is interesting, the deadlines are too tight and stressful.","[{'term': 'None', 'polarity': 'positive'}]"
"Although the content is interesting, the deadlines are too tight and stressful.","[{'term': 'None', 'polarity': 'neutral'}]"
"Although the content is interesting, the deadlines are too tight and stressful.","[{'term': 'None', 'polarity': 'negative'}]"
"I appreciate how the instructor designs the course, but I wish there was more time to complete assignments.","[{'term': 'None', 'polarity': 'positive'}]"
"I appreciate how the instructor designs the course, but I wish there was more time to complete assignments.","[{'term': 'None', 'polarity': 'neutral'}]"
"I appreciate how the instructor designs the course, but I wish there was more time to complete assignments.","[{'term': 'None', 'polarity': 'neutral'}]"
"I appreciate how the instructor designs the course, but I wish there was more time to complete assignments.","[{'term': 'None', 'polarity': 'negative'}]"
The content in later parts of the course are very hard to understand. I wonder if any of my friends understand 60% of it.,"[{'term': 'None', 'polarity': 'neutral'}]"
I think we can get into [topic] faster. It's just pitiful that we only get to learn modern [topic] only on the last week.,"[{'term': 'None', 'polarity': 'neutral'}]"
Please slow down a little bit. I mostly can't catch up with taking the note.,"[{'term': 'None', 'polarity': 'negative'}]"
"Aj explain unclear everytime when he give homework and, [instructor] response my question in e-mail or [system] slowly.","[{'term': 'None', 'polarity': 'neutral'}]"
I wish the class is onsite.,"[{'term': 'None', 'polarity': 'neutral'}]"
You are very kind and I really like your teaching style.,"[{'term': 'None', 'polarity': 'positive'}]"
I want teacher to tell clearly about the lesson that will be learned because sometime I am a bit confused what we are learning now. And I want teacher teach on slides because I can't obviously see the handwritings on a board,"[{'term': 'None', 'polarity': 'neutral'}]"
"I really enjoyed your lecture, you understand the student very well and assigned a reasonable workload.","[{'term': 'None', 'polarity': 'positive'}]"
Add more technology cultural evolution,"[{'term': 'None', 'polarity': 'neutral'}]"
too many hw. Isn't it just an elective course?,"[{'term': 'None', 'polarity': 'neutral'}]"
"I really enjoyed your lecture, you understand the student very well and assigned a reasonable workload.","[{'term': 'None', 'polarity': 'positive'}]"
Everything is fantastic except for using the [system] for work.,"[{'term': 'None', 'polarity': 'neutral'}]"
"He's a good teacher. I see my change, thank you kubb!","[{'term': 'None', 'polarity': 'positive'}]"
I think we quiz when the class begins better than we just go to the faculty to take 15 minutes quiz on Wednesday because I take around 2 hours to come to the faculty from my home.,"[{'term': 'None', 'polarity': 'neutral'}]"
"Advanced topic in [course], and [topic] is very difficult.","[{'term': 'None', 'polarity': 'neutral'}]"
[instructor] is a very good teacher for me. [instructor] always give a clearly feedback for my work. [instructor] reply the massage very fast which help me do the assignment smoothly. I so happy studying in [instructor]  class.??????,"[{'term': 'None', 'polarity': 'neutral'}]"
"The deadline for homework is too fast. I think the teacher should give more time to do the homework in order to give me time to learn and practice more.(I such a slow person to understand Math, It is hard to do a lot of questions within 00.00 am deadline)","[{'term': 'None', 'polarity': 'neutral'}]"
Aj. is very nice. You made us feel comfortable asking. Thank you.,"[{'term': 'None', 'polarity': 'neutral'}]"
I think the part of homework has no necessary as well.,"[{'term': 'None', 'polarity': 'neutral'}]"
The teacher taught is a little too fast.,"[{'term': 'None', 'polarity': 'neutral'}]"
"Very great, you made this class more enjoyable.","[{'term': 'None', 'polarity': 'neutral'}]"
Your teaching styles were easy to understand. (:D),"[{'term': 'None', 'polarity': 'neutral'}]"
"Thank you so much for having [instructor] as our advisor. [instructor] is really nice mentor. [instructor] gave us lots of effective and on-point comments so that we can understand and improve ourselves in a not-too-stress atmosphere. Appreciated it so much, thank you.","[{'term': 'None', 'polarity': 'neutral'}]"
"It would be great if we can get more information about the project description. such as score criteria, project requirements, project limitations","[{'term': 'None', 'polarity': 'neutral'}]"
Many workloads,"[{'term': 'None', 'polarity': 'neutral'}]"
"The workload is unbalanced and too much to handle. Some assignment is not nectary and waste time. Some individual assignments look like one project. Moreover, the requirement of the project and weekly assignment is not efficient such as the report should have 20 pages, Summarize must be more than two pages. I think the number of pages can not reflect any quality of work and knowledge","[{'term': 'None', 'polarity': 'negative'}]"
"I believe that all groups should use the [system] system for assignment submission. Every time I want to check or submit my tasks, I am unsure which one to choose.","[{'term': 'None', 'polarity': 'neutral'}]"
