raw_text,aspectTerms
Would like the teacher to brand more interesting,"[{'term': 'instructor', 'polarity': 'negative'}]"
"If possible, I would like to be specified in the mission of my course, many homework at a limited time.","[{'term': 'instructor', 'polarity': 'neutral'}]"
I appreciated this course. [The instructor] makes me feel that this subject is easier than I thought. Thank you for teaching.,"[{'term': 'motivation', 'polarity': 'neutral'}]"
The deadline in the shipment of work is fairly fast in certain events.,"[{'term': 'motivation', 'polarity': 'neutral'}]"
It is very difficult to understand the content in the second half of the course.Does my friend understand 60 % of it?,"[{'term': 'instructor', 'polarity': 'neutral'}]"
I think you can enter [Topic] faster.It is pathetic to be able to learn modern [topics] last week.,"[{'term': 'instructor', 'polarity': 'neutral'}]"
Please be a little late.I can hardly catch up with taking notes.,"[{'term': 'organization', 'polarity': 'negative'}]"
"AJ explains unclear every time he does his homework, and [Instructor] slowly answers my question in email or system.","[{'term': 'content quality', 'polarity': 'neutral'}]"
I hope the class is on -site.,"[{'term': 'content quality', 'polarity': 'neutral'}]"
You are very kind and I really like your educational style.,"[{'term': 'instructor', 'polarity': 'positive'}]"
"I'm a little confused about what I'm learning now, so I want my teachers to clearly tell the lessons to learn.And I can't see the handwriting on the board, so I want a teacher to teach it on a slide.","[{'term': 'content quality', 'polarity': 'neutral'}]"
"I really enjoyed your lecture, you understood the students very well and assigned a reasonable workload.","[{'term': 'instructor', 'polarity': 'positive'}]"
Add cultural evolution of technology,"[{'term': 'instructor', 'polarity': 'neutral'}]"
There are too many HW.Isn't it just a selection course?,"[{'term': 'content quality', 'polarity': 'neutral'}]"
"I really enjoyed your lecture, you understood the students very well and assigned a reasonable workload.","[{'term': 'organization', 'polarity': 'positive'}]"
"Everything is wonderful, except to use System for work.","[{'term': 'content quality', 'polarity': 'neutral'}]"
"He is a good teacher.I see my change, thank you to Kubb!","[{'term': 'instructor', 'polarity': 'positive'}]"
"It takes about 2 hours to come to a teacher from home, so I think we will quiz when the class starts rather than going to a teacher to get a 15 -minute quiz on Wednesday.","[{'term': 'motivation', 'polarity': 'neutral'}]"
Advanced topics of Course and Topic are very difficult.,"[{'term': 'motivation', 'polarity': 'neutral'}]"
[Instructor] is a very good teacher for me.[Instructor] always gives my job clearly feedback.It helps to reply to the Instructor massage very quickly and smoothly perform issues.I'm very happy to study in the [Instructor] class.????????,"[{'term': 'organization', 'polarity': 'neutral'}]"
"The deadline for homework is too fast.I think the teacher should give me more time to do homework to learn and practice time (I am a very slow person to understand mathematics, ask many questions within the deadline of 00.00 AM.It's difficult to do)","[{'term': 'instructor', 'polarity': 'neutral'}]"
AJ.Very good.You felt like asking us comfortably.thank you.,"[{'term': 'motivation', 'polarity': 'neutral'}]"
I don't think it's necessary for some homework.,"[{'term': 'instructor', 'polarity': 'neutral'}]"
"Very wonderful, you made this class more fun.","[{'term': 'organization', 'polarity': 'neutral'}]"
Your educational style was easy to understand.(: D),"[{'term': 'motivation', 'polarity': 'neutral'}]"
Thank you for welcoming [Instructor] as an advisor.[Instructor] is a really nice mentor.The Instructor provided a lot of effective and on -point comments so that you could understand and improve yourself in an atmosphere that is not so stressful.Thank you very much.,"[{'term': 'organization', 'polarity': 'neutral'}]"
"It's great if you can get detailed information about the project explanation.Score standards, project requirements, project restrictions, etc.","[{'term': 'motivation', 'polarity': 'neutral'}]"
"Workloads are imbalanced and too much to handle.Some assignments are not honey, but waste time.Some individual assignments look like one project.In addition, the report requires 20 pages, and project requirements and weekly assignments are not efficient.The summary must be more than two pages.I don't think the number of pages can reflect the quality of work and knowledge","[{'term': 'organization', 'polarity': 'negative'}]"
"I think all groups need to use the System System to submit the assignment.Every time you check or send your task, you are not sure which one you choose.","[{'term': 'organization', 'polarity': 'neutral'}]"
"Excellent instructors, useful courses","[{'term': 'instructor', 'polarity': 'positive'}]"
"I want to review more to understand more content, so I hope my teacher has a past video","[{'term': 'organization', 'polarity': 'neutral'}]"
"If the invited guest speaker is online, students must be online","[{'term': 'motivation', 'polarity': 'neutral'}]"
"I really enjoy your lecture, your educational style is very interesting and interesting.","[{'term': 'motivation', 'polarity': 'positive'}]"
I have too much work and I need to send it within one day.,"[{'term': 'instructor', 'polarity': 'neutral'}]"
I don't know what the teacher is teaching,"[{'term': 'organization', 'polarity': 'neutral'}]"
"If possible, I would like to specify it by allocation of my course.","[{'term': 'content quality', 'polarity': 'neutral'}]"
"I rarely know what ""course"" is, I have only the meaning of each semester, I can't get feedback from the submitted task, I hardly learn anything, andThe instructor doesn't seem to care how the students feel about her. I can't see any changes from my previous comments.There is no crime to the instructor, but as far as I can, many people are interested in classes, and the class attendees were terrible.Try a little spice next year.","[{'term': 'content quality', 'polarity': 'negative'}]"
I am grateful for your teachings!And thank you all for telling me!,"[{'term': 'instructor', 'polarity': 'positive'}]"
Finding terms and vocabulary is useless.,"[{'term': 'content quality', 'polarity': 'negative'}]"
Like an educational method,"[{'term': 'content quality', 'polarity': 'neutral'}]"
"If you didn't understand the coding, please tell this course more clearly about reducing problems with intense competition and processes before codeing.But I think this course is good for us.","[{'term': 'content quality', 'polarity': 'negative'}]"
You can't follow a teacher from time to time for English speeches.,"[{'term': 'motivation', 'polarity': 'neutral'}]"
48 [Topic] It is sent too much by that night,"[{'term': 'content quality', 'polarity': 'neutral'}]"
"I want to help teachers to concentrate on the children behind the room, and I like to teach more slowly for all students to be more efficient.","[{'term': 'content quality', 'polarity': 'neutral'}]"
"I want to list [System] assignment to [Instructor].At one point, I forgot to assign.","[{'term': 'organization', 'polarity': 'neutral'}]"
It would be better if you had a permanent schedule of the class.All classes of each section may be more efficiently separated.,"[{'term': 'content quality', 'polarity': 'neutral'}]"
It is every week that there are too many homework.,"[{'term': 'instructor', 'polarity': 'neutral'}]"
"The teaching of [Instructor] is very confusing.Yes, the course of the course itself is very difficult, but the educational style of [Instructor] is very difficult to understand the meaning, and the slide is not so detailed and not ambiguous.One incredible moment is to assign one week before the exam.Yes, allocation is useful, but please give the final task at least much faster.","[{'term': 'organization', 'polarity': 'negative'}]"
I want the teacher to tell me more interesting things,"[{'term': 'content quality', 'polarity': 'neutral'}]"
"I think this course is very good, and I really like it.AJ teaches and handles very well.","[{'term': 'organization', 'polarity': 'neutral'}]"
"I want to make this course more practical.It is mainly related to theory, and it is not possible for students to learn more about the course, despite the fun and useful in real life.I hope to concentrate on the actual implementation and reduce the theory.","[{'term': 'motivation', 'polarity': 'negative'}]"
"The quiz gives Wayyyyyy that time is too low.Barely, everyone can finish it in time.Think of it.(Content is already difficult enough)","[{'term': 'motivation', 'polarity': 'neutral'}]"
"The air conditioner of the lab is very cold.When the box [course] and laptop are placed, the table will be wider than this.","[{'term': 'organization', 'polarity': 'negative'}]"
"Excellent educational skills, very flexible","[{'term': 'instructor', 'polarity': 'positive'}]"
"If possible, I would like to specify it by allocation of my course.","[{'term': 'motivation', 'polarity': 'neutral'}]"
Please extend the deadline for the period assignment by one day.,"[{'term': 'motivation', 'polarity': 'neutral'}]"
The homework date must be the next date from the time of assignment.,"[{'term': 'content quality', 'polarity': 'neutral'}]"
There are too many unnecessary work,"[{'term': 'motivation', 'polarity': 'neutral'}]"
The teacher's education was very good.,"[{'term': 'organization', 'polarity': 'neutral'}]"
[Instructor] really likes to listen to students and adapt to students,"[{'term': 'organization', 'polarity': 'neutral'}]"
"If the class requires students to take a quiz on the premises, they must be placed at class hours.","[{'term': 'motivation', 'polarity': 'neutral'}]"
"Students need to discuss in the classroom, and teachers need to provide clear education using microphone and projector.","[{'term': 'motivation', 'polarity': 'neutral'}]"
I don't know what the teacher is teaching,"[{'term': 'motivation', 'polarity': 'neutral'}]"
The teacher's education was very good.,"[{'term': 'content quality', 'polarity': 'neutral'}]"
We should not have this theme for our teachers because it is useless,"[{'term': 'content quality', 'polarity': 'neutral'}]"
"I still have a problem with the current grading system, but if it is done by code, I will get 100 % and write, but I will get 75 %, but students explain the really difficult source code.Not.... We are all really negligible children, and the lazy children do not read the source code, but that is the fact of life.","[{'term': 'organization', 'polarity': 'negative'}]"
"I think all groups need to use the System System to submit the assignment.Every time you check or send your task, you are not sure which one you choose.","[{'term': 'content quality', 'polarity': 'neutral'}]"
"Classes are held on time, but does not work during the period.","[{'term': 'organization', 'polarity': 'negative'}]"
I have more time to study this course.And there is a problem similar to the exam to practice,"[{'term': 'motivation', 'polarity': 'neutral'}]"
"Although no recording is provided, it encourages students to provide recording so that students can correct their materials themselves.","[{'term': 'content quality', 'polarity': 'neutral'}]"
"Students need to discuss in the classroom, and teachers need to provide clear education using microphone and projector.","[{'term': 'content quality', 'polarity': 'neutral'}]"
I would like to thank Ajarn every time I give advice.You are the best!,"[{'term': 'content quality', 'polarity': 'neutral'}]"
"I love teachers BC because they read our work before Q@& A sessions, they can provide good feedback","[{'term': 'organization', 'polarity': 'positive'}]"
AJ.Very good.You felt like asking us comfortably.thank you.,"[{'term': 'organization', 'polarity': 'neutral'}]"
Please be a little late.I can hardly catch up with taking notes.,"[{'term': 'content quality', 'polarity': 'neutral'}]"
I think this course is really important for future work.It is very useful for them if students can digest class content.,"[{'term': 'instructor', 'polarity': 'neutral'}]"
"Rather than copying from a book, change the method you taught.Make your students learn and make it easier and easier.","[{'term': 'instructor', 'polarity': 'negative'}]"
"If teaching needs to provide a very fast problem and homework, I felt that the slide was not detailed when compared to the section.","[{'term': 'organization', 'polarity': 'neutral'}]"
I want the teacher to tell me a little late.,"[{'term': 'instructor', 'polarity': 'negative'}]"
"Workloads are imbalanced and too much to handle.Some assignments are not honey, but waste time.Some individual assignments look like one project.In addition, the report requires 20 pages, and project requirements and weekly assignments are not efficient.The summary must be more than two pages.I don't think the number of pages can reflect the quality of work and knowledge","[{'term': 'motivation', 'polarity': 'neutral'}]"
"The teacher does not understand, needs to read almost 100 %.I do not understand the content at all.I don't know how the content is taught.Ironically, there is an association in a class that cannot be chased by teachers and has a reputation for leaving the room.If you have a duty to teach, you need to talk to each other.","[{'term': 'motivation', 'polarity': 'negative'}]"
"He is a kind person and can be an excellent advisor, but he is not a good instructor because he cannot provide class knowledge to make students understand.","[{'term': 'motivation', 'polarity': 'neutral'}]"
I want the teacher to tell me a little late.,"[{'term': 'motivation', 'polarity': 'neutral'}]"
"The fact that she decides to host an on -site class and she only appears in online conferences is one of the worst experiences I have ever felt, and [Instructors] may have a health problem.Not, but it may be hosting online classes.In order to add S humiliation to the injury, [Instructor] does not listen to the Instructor, so many students have a disgust, but we have defense.What is the slide itself literally there?I don't want to say that [Instructor] is redundant and useless, but I and many other people share the same opinion that it is hardly valuable to actually engage in the Instructor class.But there are many other important things.Create.","[{'term': 'instructor', 'polarity': 'neutral'}]"
Teachers work every week and give time to send them by midnight on the day of work.There is no answer or answer whether it is done correctly and sent correctly.,"[{'term': 'content quality', 'polarity': 'neutral'}]"
You need a link to write a group list that can know that some students who do not have a group have no groups and request other groups and groups.,"[{'term': 'instructor', 'polarity': 'neutral'}]"
"Instructors need to tell students about the project at least two weeks before the final exam.[Instructor] must not be assigned during the final exam.I can understand that it is a practice, but it would be better if it had a solution for students.Do you know that our answer is right?I don't understand anything during class.","[{'term': 'motivation', 'polarity': 'neutral'}]"
"Excellent educational skills, very flexible","[{'term': 'content quality', 'polarity': 'neutral'}]"
Illustration about the test,"[{'term': 'instructor', 'polarity': 'neutral'}]"
"If you didn't understand the coding, please tell this course more clearly about reducing problems with intense competition and processes before codeing.But I think this course is good for us.","[{'term': 'instructor', 'polarity': 'neutral'}]"
"I like studying with my teacher.As the teacher's precautions, I like accents.","[{'term': 'organization', 'polarity': 'neutral'}]"
Instructors need to prepare materials and platforms for students for students and make the lab more appropriate.,"[{'term': 'content quality', 'polarity': 'neutral'}]"
"[Instructor] The sound is not clear, and it is difficult to listen often.","[{'term': 'content quality', 'polarity': 'neutral'}]"
"The teacher did not write about the topic while teaching, so we do not know the chapter often learned.And because the teacher was a random place that was confused and random, using a whiteboard in class made it difficult to lecture.I couldn't understand his communication.","[{'term': 'motivation', 'polarity': 'neutral'}]"
"I want to review more to understand more content, so I hope my teacher has a past video","[{'term': 'instructor', 'polarity': 'neutral'}]"
"I want to review more to understand more content, so I hope my teacher has a past video","[{'term': 'motivation', 'polarity': 'neutral'}]"
Please listen to the students' opinions more,"[{'term': 'instructor', 'polarity': 'negative'}]"
"The professor received homework in the class, so if he gets sick, he cannot send his homework properly.I think AJARN should send homework using [Software].In online sessions, it is meaningless that students have to send homework without using the System while students can send issues with tools.","[{'term': 'content quality', 'polarity': 'neutral'}]"
I enjoyed this class.[Instructor] Let me feel this subject is easier than I thought.thank you for teaching me.,"[{'term': 'content quality', 'polarity': 'neutral'}]"
"I really like the teacher.got it.I know that, but I can't do it because I don't practice much.","[{'term': 'organization', 'polarity': 'neutral'}]"
I don't understand what the teacher taught,"[{'term': 'instructor', 'polarity': 'negative'}]"
A wonderful explanation about class materials.Make the class more interesting and interesting.,"[{'term': 'instructor', 'polarity': 'positive'}]"
We will arrange extra classes,"[{'term': 'instructor', 'polarity': 'neutral'}]"
Please continue this educational method,"[{'term': 'motivation', 'polarity': 'neutral'}]"
There are too many unnecessary work,"[{'term': 'instructor', 'polarity': 'neutral'}]"
"How to use other apps such as [Software] and [Software], such as [Software], is very late to write in [Software], and it is sometimes difficult to read, so read in advance.You can do it.","[{'term': 'motivation', 'polarity': 'neutral'}]"
"[Instructor] is sometimes mismatched, not taught well, there are few people in the class, so they know that they are studying and enjoy the [Instructor].I can't.The Instructor is much better than Instructors.[Instructor] Health is not good and the lessons are interrupted.[Instructor] Education method is not fun.","[{'term': 'instructor', 'polarity': 'negative'}]"
"I am overwhelmed by the given slides, if there are too many words, formulas, and diagrams.","[{'term': 'instructor', 'polarity': 'neutral'}]"
"The deadline for assignment is too short.The 72 hours is a shorter time compared to other subjects who give at least a week to complete the assignment.Also, I thought I would learn [Topic] instead of [topic].","[{'term': 'organization', 'polarity': 'negative'}]"
I want my teacher to have a technique that students are more interested in studying,"[{'term': 'instructor', 'polarity': 'negative'}]"
"Excellent educational skills, very flexible","[{'term': 'motivation', 'polarity': 'neutral'}]"
"He liked giving advice on how to improve our project, and taught me to really understand the lessons.","[{'term': 'organization', 'polarity': 'neutral'}]"
"Some phone calls cannot be scanned from a certain distance or cannot have another method for attendance, but let the students check the attendance.","[{'term': 'organization', 'polarity': 'neutral'}]"
I love the method you taught.,"[{'term': 'organization', 'polarity': 'neutral'}]"
It would be even better if a student could focus on the topic that the course was needed in a work section.,"[{'term': 'organization', 'polarity': 'negative'}]"
"[Instructor] The sound is not clear, and it is difficult to listen often.","[{'term': 'instructor', 'polarity': 'negative'}]"
"I'm a little confused about what I'm learning now, so I want my teachers to clearly tell the lessons to learn.And I can't see the handwriting on the board, so I want a teacher to teach it on a slide.","[{'term': 'organization', 'polarity': 'negative'}]"
I want the teacher to tell me a little late.,"[{'term': 'organization', 'polarity': 'neutral'}]"
"Everyone needs to have additional points.Some people are already studying, don't understand only the good people, and are thinking about writing them on the board to get additional point score, so it is for those who do not give it.I received some additional points to get an additional point score like a person who can do it because it should be given.","[{'term': 'instructor', 'polarity': 'neutral'}]"
"Excellent instructors, useful courses","[{'term': 'content quality', 'polarity': 'positive'}]"
Don't tell me slowly,"[{'term': 'organization', 'polarity': 'neutral'}]"
"Some phone calls cannot be scanned from a certain distance or cannot have another method for attendance, but let the students check the attendance.","[{'term': 'motivation', 'polarity': 'neutral'}]"
I have too much work and I need to send it within one day.,"[{'term': 'organization', 'polarity': 'negative'}]"
"I want teachers to talk clearly, and there are indicators of both the work task and the score.","[{'term': 'organization', 'polarity': 'negative'}]"
"If there is too much work, the reason why the project is finally assigned.","[{'term': 'content quality', 'polarity': 'neutral'}]"
"I like to study this subject in online format, but I don't want to accelerate many quizzes during the period.","[{'term': 'instructor', 'polarity': 'neutral'}]"
Assignment may not really make much sense.,"[{'term': 'content quality', 'polarity': 'neutral'}]"
Work is scheduled within the same day as 40 items.,"[{'term': 'instructor', 'polarity': 'neutral'}]"
I really like your class.That's a great thing for us.I received many opinions in your class.thank you!!,"[{'term': 'motivation', 'polarity': 'neutral'}]"
"I really like the teacher.got it.I know that, but I can't do it because I don't practice much.","[{'term': 'content quality', 'polarity': 'neutral'}]"
"Everything is great, but the middle exam is very difficult.Maybe I have to work hard to understand it.","[{'term': 'motivation', 'polarity': 'positive'}]"
"I am overwhelmed by the given slides, if there are too many words, formulas, and diagrams.","[{'term': 'motivation', 'polarity': 'neutral'}]"
"Giving issues every week and the group projects are too excessive every week.There are too many workloads, and in my opinion is not helpful to study the course.Glute report may be a little too strict on the minimum page if there is no sufficient requirements for the content in the report.","[{'term': 'organization', 'polarity': 'negative'}]"
There are too many HW.Isn't it just a selection course?,"[{'term': 'instructor', 'polarity': 'neutral'}]"
I think you can enter [Topic] faster.It is pathetic to be able to learn modern [courses] last week.,"[{'term': 'content quality', 'polarity': 'negative'}]"
"He is a good teacher.I see my change, thank you to Kubb!","[{'term': 'organization', 'polarity': 'neutral'}]"
The final homework deadline overlaps with other examinations.,"[{'term': 'organization', 'polarity': 'negative'}]"
I hope the class is on -site.,"[{'term': 'instructor', 'polarity': 'neutral'}]"
"It is strongly recommended to apply the theory learned in the classroom and work on practical examples of the real world.It makes the acquired knowledge ""more specific"".Several topics are very subjective, as our universities remind you of us ... true success is not in LEATNING, but the application of real life (imagination with imagination).-Class knowledge).The instructor had a great meal.Maybe it's just a shortage of time.Thank you very much for you, [student]","[{'term': 'instructor', 'polarity': 'positive'}]"
The final homework deadline overlaps with other examinations.,"[{'term': 'motivation', 'polarity': 'neutral'}]"
"I think this theme has many advantages, but I think there are too many workloads for students compared to other classes.This class still needs to submit a job, even in the week of the exam.Therefore, I think it should take longer to reduce allocation reductions.","[{'term': 'instructor', 'polarity': 'neutral'}]"
"The intermediate period with [Instructor] is not so good.It is difficult to understand how his educational method is, but he accuses the student using ""ears and eyes"" to listen.He is not easy to approach.","[{'term': 'organization', 'polarity': 'neutral'}]"
"AJARN will release Project 2 very late, but will be released in Sylavus in early November.It has little time to do the project.","[{'term': 'content quality', 'polarity': 'neutral'}]"
"I think this theme has many advantages, but I think there are too many workloads for students compared to other classes.This class still needs to submit a job, even in the week of the exam.Therefore, I think it should take longer to reduce allocation reductions.","[{'term': 'organization', 'polarity': 'negative'}]"
"Many homework is the answer, and you need to check your homework.If there is no seat in the exam, it will be repeated.","[{'term': 'instructor', 'polarity': 'neutral'}]"
Thank you for telling me this.,"[{'term': 'motivation', 'polarity': 'neutral'}]"
I want to have various allocation in System or System.,"[{'term': 'motivation', 'polarity': 'neutral'}]"
"[Instructor] is sometimes mismatched, not taught well, there are few people in the class, so they know that they are studying and enjoy the [Instructor].I can't.The Instructor is much better than Instructors.[Instructor] Health is not good and the lessons are interrupted.[Instructor] Education method is not fun.","[{'term': 'motivation', 'polarity': 'negative'}]"
"In contact with [Instructor], I was able to notice that [Instructor] was a very efficient academic.[Instructor] Knowledge and experience are certainly widespread","[{'term': 'motivation', 'polarity': 'neutral'}]"
"The teacher did not write about the topic while teaching, so we do not know the chapter often learned.And because the teacher was a random place that was confused and random, using a whiteboard in class made it difficult to lecture.I couldn't understand his communication.","[{'term': 'content quality', 'polarity': 'neutral'}]"
I don't understand what the teacher taught,"[{'term': 'content quality', 'polarity': 'neutral'}]"
I want to do more HW work than the exam,"[{'term': 'organization', 'polarity': 'negative'}]"
The deadline for assignment is too short.The 72 hours is a shorter time compared to other subjects who give at least a week to complete the assignment.I also thought I would learn [Topic] instead of [topic].,"[{'term': 'content quality', 'polarity': 'neutral'}]"
Instructors often ignored student questions and never answered about classes.,"[{'term': 'content quality', 'polarity': 'neutral'}]"
"I like to teach the tasks, please tell us an example.","[{'term': 'instructor', 'polarity': 'positive'}]"
I like the real -time feedback given by [Instructor] during class.,"[{'term': 'organization', 'polarity': 'positive'}]"
I would like to thank Ajarn every time I give advice.You are the best!,"[{'term': 'organization', 'polarity': 'neutral'}]"
I want the teacher to teach more interestingly,"[{'term': 'instructor', 'polarity': 'negative'}]"
"If possible, I would like to specify it by allocation of my course.","[{'term': 'instructor', 'polarity': 'neutral'}]"
I enjoyed this class.[Instructor] Let me feel this subject is easier than I thought.thank you for teaching me.,"[{'term': 'motivation', 'polarity': 'neutral'}]"
"For some events, the deadline for sending the work is very fast.","[{'term': 'motivation', 'polarity': 'neutral'}]"
The content on the back of the course is very difficult to understand. I wonder if any of my friends understands 60%.,"[{'term': 'instructor', 'polarity': 'neutral'}]"
I think we can enter [theme] faster. It is unfortunate that we only learn [theme] modern only in the last week.,"[{'term': 'instructor', 'polarity': 'neutral'}]"
Please decrease a slightly speed.,"[{'term': 'organization', 'polarity': 'negative'}]"
AJ explains that it is not clear every time you give the task and [instructor] answer my question in email or [the system] slowly.,"[{'term': 'content quality', 'polarity': 'neutral'}]"
Hopefully the class is on the site.,"[{'term': 'content quality', 'polarity': 'neutral'}]"
I want the teacher to tell clearly about the lesson that will be learned because at some point I am a little confused what we are learning now. And I want the teacher to teach on the slides because obviously I can not see the writings by hand on a board,"[{'term': 'content quality', 'polarity': 'neutral'}]"
"I really enjoyed your conference, you understand the student very well and assigned a reasonable workload.","[{'term': 'instructor', 'polarity': 'positive'}]"
Add more technological cultural evolution,"[{'term': 'instructor', 'polarity': 'neutral'}]"
Too many HW. Isn't it just an elective course?,"[{'term': 'content quality', 'polarity': 'neutral'}]"
"I really enjoyed your conference, you understand the student very well and assigned a reasonable workload.","[{'term': 'organization', 'polarity': 'positive'}]"
Everything is fantastic except for using [system] for work.,"[{'term': 'content quality', 'polarity': 'neutral'}]"
I think we question when the class begins better than we are only going to the power to take 15 minutes questionnaire on Wednesday because it takes about 2 hours to reach the faculty from my home.,"[{'term': 'motivation', 'polarity': 'neutral'}]"
"Advanced theme in [course], and [theme] is very difficult.","[{'term': 'motivation', 'polarity': 'neutral'}]"
[Instructor] is a very good teacher for me. [Instructor] always gives a clear feedback to my work. [Instructor] Answer the very fast massage that helps me do the homework without problems. I'm very happy to study in class [instructor].??????,"[{'term': 'organization', 'polarity': 'neutral'}]"
"The deadline for the task is too fast. I think the teacher should give more time to do homework to give me time to learn and practice more.(I am such a slow person to understand mathematics, it is difficult to ask many questions within the deadline of 00.00 am)","[{'term': 'instructor', 'polarity': 'neutral'}]"
Aj. It is very nice. You made us feel comfortable asking. Thank you.,"[{'term': 'motivation', 'polarity': 'neutral'}]"
I think the part of the task is not necessary either.,"[{'term': 'instructor', 'polarity': 'neutral'}]"
The teacher taught is too fast.,"[{'term': 'motivation', 'polarity': 'neutral'}]"
"Very good, you did this more pleasant class.","[{'term': 'organization', 'polarity': 'neutral'}]"
"Thank you very much for having [instructor] as our advisor. [Instructor] It is really a good mentor. [Instructor] He gave us many effective comments and in point so we can understand and improve ourselves in an atmosphere not too star. I appreciate it a lot, thank you.","[{'term': 'organization', 'polarity': 'neutral'}]"
"It would be great if we can obtain more information about the project description. As score criteria, project requirements, project limitations","[{'term': 'motivation', 'polarity': 'neutral'}]"
"The workload is unbalanced and too much to handle. Some task is not nect and waste time. Some individual tasks seem like a project. In addition, the project requirement and the weekly allocation is not efficient, since the report must have 20 pages, the summary must be more than two pages. I think the number of pages cannot reflect any quality of work and knowledge.","[{'term': 'organization', 'polarity': 'negative'}]"
"I think all groups should use the [system] system for the presentation of the task. Once I want to verify or send my tasks, I am not sure which one to choose from.","[{'term': 'organization', 'polarity': 'neutral'}]"
I would like the teacher to have a past video because I would like to check more to understand more content,"[{'term': 'organization', 'polarity': 'neutral'}]"
"If the guest speaker online, the student should also be online","[{'term': 'motivation', 'polarity': 'neutral'}]"
"I really enjoy your conferences, your teaching style is very interesting and entertaining.","[{'term': 'motivation', 'polarity': 'positive'}]"
Too many work and should be sent within one day.,"[{'term': 'instructor', 'polarity': 'neutral'}]"
I can't understand what the teacher teaches,"[{'term': 'organization', 'polarity': 'neutral'}]"
"If possible, I would like to specify in the task in my course, enough task at a limited moment.","[{'term': 'content quality', 'polarity': 'neutral'}]"
Ta is very efficient.,"[{'term': 'motivation', 'polarity': 'neutral'}]"
"I rarely learned about what [the course] is really, I only obtained the meaning of each term and does not receive any comments from the task sent, I have not learned almost anything and the instructor seems that I do not care how the students will feel because Ellano I see anyChange of previous comments.There is no crime to any instructor, but as far as I am concerned, not many people are interested in class, and class assistance has been abysmal. I intendant to season a little next year, please.","[{'term': 'content quality', 'polarity': 'negative'}]"
"I appreciate your teaching! And everything, thanks for teaching us!","[{'term': 'instructor', 'polarity': 'positive'}]"
Like the path of teaching,"[{'term': 'content quality', 'polarity': 'neutral'}]"
"In the part in which I did not understand coding, I want this course to teach me more clearly about competitive thinking or the process to do before coding, how to cut the problem. However, I also believe that this course is good for us.","[{'term': 'content quality', 'polarity': 'negative'}]"
I cannot follow the teacher from time to time due to the English speech.,"[{'term': 'motivation', 'polarity': 'neutral'}]"
"I would like the teacher to help concentrate more on the child behind the room, he would like to teach more slowly so that all students have more efficiency","[{'term': 'content quality', 'polarity': 'neutral'}]"
"I would like [the instructor] to list the task in [system]. At some point, I forget the task.","[{'term': 'organization', 'polarity': 'neutral'}]"
It would be better if we have the permanent schedule for the class. Separe each class for each section can be more efficient.,"[{'term': 'content quality', 'polarity': 'neutral'}]"
Too many tasks are every week.,"[{'term': 'instructor', 'polarity': 'neutral'}]"
"[Instructor] teachings are quite confusing, yes, the topic [of the course] itself is very difficult, but the teaching style [instructor] makes it quite difficult to understand the meaning, add that the slides are not veryDetailed and vague in meaning. A incredible moment in particular is to assign tasks a week before an exam, yes, the task is useful, but at least it gives us that final task much earlier.","[{'term': 'organization', 'polarity': 'negative'}]"
I would like the teacher to teach more interesting,"[{'term': 'content quality', 'polarity': 'neutral'}]"
"I think this course is very good, and I like it a lot.","[{'term': 'organization', 'polarity': 'neutral'}]"
"I would like this course to be more practical. It is mainly about the theory, which cannot involve students to learn more about [the course] even though it is fun and useful in real life.in the real implementation and reduce the part of the theory.","[{'term': 'motivation', 'polarity': 'negative'}]"
The questionnaire gives Wayyyyy very little time.,"[{'term': 'motivation', 'polarity': 'neutral'}]"
The air conditioning in the laboratory is very cold.,"[{'term': 'organization', 'polarity': 'negative'}]"
"If possible, I would like to specify in the task in my course, enough task at a limited moment.","[{'term': 'motivation', 'polarity': 'neutral'}]"
Extends the period of period allocation for one day.,"[{'term': 'motivation', 'polarity': 'neutral'}]"
The expiration date of the task must be the next date since it is assigned.,"[{'term': 'content quality', 'polarity': 'neutral'}]"
That the teacher's teaching is very well led because the teacher really taught very well.,"[{'term': 'organization', 'polarity': 'neutral'}]"
I really like how [the instructor] listens to students [instructor] and adaptable,"[{'term': 'organization', 'polarity': 'neutral'}]"
"If the class requires that students take the questionnaire on the site, it must be organized in class time.","[{'term': 'motivation', 'polarity': 'neutral'}]"
I think students should discuss in the classroom and the teacher must use microphone and projector for clear teaching.,"[{'term': 'motivation', 'polarity': 'neutral'}]"
I can't understand what the teacher teaches,"[{'term': 'motivation', 'polarity': 'neutral'}]"
That the teacher's teaching is very well led because the teacher really taught very well.,"[{'term': 'content quality', 'polarity': 'neutral'}]"
We should not have this issue in our faculty of its uselessness.,"[{'term': 'content quality', 'polarity': 'neutral'}]"
"I still have a problem with the current qualification system where the task, if done by code, is obtained 100% and is done writing 75%, but there is no explanation of the source code that really makes it difficult to do as,Well, you know, you know ... we are all really lazy children and lazy children do not read the source code, which is bad, but that is the fact of life.","[{'term': 'organization', 'polarity': 'negative'}]"
"I think all groups should use the [system] system for the presentation of the task. Once I want to verify or send my tasks, I am not sure which one to choose from.","[{'term': 'content quality', 'polarity': 'neutral'}]"
There should be more time studying this course.And there is a problem similar to the exam to practice,"[{'term': 'motivation', 'polarity': 'neutral'}]"
"Recording is not provided, but urges academic issues to provide recordings so that students can review the material on their own.","[{'term': 'content quality', 'polarity': 'neutral'}]"
